3.857503867488206589e-02,3.557624192282533154e-02,4.588645399168608807e-02,6.030276896422286786e-02,1.655776532212498847e-02,1.813164934768257686e-02,1.217185761551818103e-02,1.050716672816277668e-02,1.971115003969422293e-03,4.838539235022905859e-03,3.160464058926509834e-02,5.172891349893368046e-02,5.726904266075674016e-02,6.776651278666392941e-02,6.888172163780127699e-02,1.505281029244681830e-02,8.013349060947269620e-02,8.168734416188337677e-02,6.499107560625552726e-02,7.460524427181317031e-02,6.767632779274265764e-02,6.732060548159476965e-02,7.435312800514534692e-02,7.642091352223272238e-02,1.197000172188075473e-01,3.151973449071736044e-01
1.470935373507624155e-01,1.485832818288119195e-01,2.233846864142509381e-01,1.855042563338185069e-01,1.456816221987284887e-01,2.041501168840214320e-01,1.146235174412162383e-01,1.133030460165019987e-01,2.052017283231101219e-01,2.038161161575319513e-01,8.076873641120121960e-02,1.231219435284595376e-01,1.211271252836122747e-01,2.228510815330263239e-01,1.204383648842915489e-01,2.269244904164235965e-01,1.191774519191906856e-01,2.267775210801378505e-01,1.612959577699702995e-01,1.633624457960441978e-01,1.611262155001204621e-01,1.608080107478466469e-01,1.755515041218443650e-01,1.841617322764378395e-01,2.144383395467628906e-01,1.856435709057143724e-01
4.061196214762530232e-02,3.513454042264343297e-02,4.638226103034561593e-02,6.196390795057674789e-02,7.384087313891034288e-02,1.007570494159721886e-01,1.743994965859043886e-02,9.624909356778782454e-02,3.103986499272282790e-03,7.845809133116177225e-02,6.058571328552683072e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.170177414879969874e-02,5.943449930155699640e-02
3.846277267537288047e-01,3.872073622824355743e-01,6.225278160783005443e-01,4.479503314938420577e-01,4.168276033030089978e-01,5.782272414820859296e-01,5.858513843285633182e-01,6.017735708691844820e-01,6.175214608855298382e-01,6.354382529808816349e-01,4.595579478081506242e-01,6.398512243474282490e-01,6.441076407405208482e-01,6.370767364361691332e-01,6.465802835104533797e-01,6.371620344788675450e-01,6.273585159749910378e-01,6.198504183181617888e-01,4.296401607993349248e-01,4.285478057817616038e-01,3.910107578376680326e-01,3.808288102402690445e-01,3.939306099830081065e-01,4.083599318463327355e-01,4.311073999286972880e-01,2.976447425534471947e-01
4.100360823191123022e-02,3.721538027497447998e-02,5.014944828979083641e-02,6.431433897848014281e-02,2.660581000237327576e-01,3.443322076866595083e-01,3.642995918932716570e-01,3.937799069023527054e-01,3.913975837211954856e-01,1.709111983294436810e-02,1.431792640868102991e-02,3.522812581501089113e-02,3.643058471797349512e-02,3.583296996953853897e-02,3.723531000505145294e-02,3.692885924059971514e-02,3.553227467048668958e-02,2.198051688745976395e-02,2.357676828498768418e-02,2.054333604512832354e-02,1.784611259811822934e-02,1.677619857606232195e-02,1.643269049003635504e-02,1.903702685467283801e-02,6.349182092829462609e-02,8.914377051789636186e-02
3.212200049155857773e-01,3.257292080560262870e-01,4.779943229932834825e-01,3.458075739736919951e-01,3.196407209121566728e-01,4.485044107779379563e-01,4.472053209955892394e-01,4.541505050105113517e-01,4.471648969517216798e-01,3.721843494606492109e-01,2.767832621643607771e-01,4.537547997634051589e-01,3.920218017056882331e-01,4.568701940105779347e-01,3.935969908903508285e-01,4.858785408182988985e-01,3.897794929102897377e-01,4.983119147443204611e-01,2.706315800184976306e-01,2.691554733123204812e-01,3.659879115740184985e-01,3.575789980785727407e-01,3.548955403833933819e-01,3.513788337082777158e-01,3.831234429829110111e-01,4.521244809021632283e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.393326951129256586e-02,2.057393107163563162e-02,1.122329991651810875e-02,1.576497325172833419e-02,2.376761256441112247e-02,5.158515814959318407e-02,5.363948723831004489e-02,6.305107553316151303e-02,9.441519221515723426e-02,9.563907583030814563e-02,9.828737818157960715e-02,1.194663465260162177e-01,9.009928406488987296e-02,8.913554326806720496e-02,4.836434814344416772e-02,5.156552206960732937e-02,6.557839142336086002e-02,7.522098911403866939e-02,1.138815798934773166e-01,4.833887726853191569e-01
2.401110282094391299e-02,2.158292319548871588e-02,2.670012998604583826e-02,4.874904418020523100e-02,3.409911466077202025e-02,3.907608854754086002e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.360507959660101157e-02,5.685512815010501653e-02,4.675807147445419643e-02,1.671136615879054155e-02,1.875059664754495647e-02,2.078354437123542189e-02,2.079079494012419163e-02,7.654337632586166729e-02,8.297737918826005032e-02,2.384089501367411476e-02,1.503257995987261272e-02,1.738178403873017960e-02,2.268307025512631900e-02,2.433673550701582686e-02,2.489226204505692874e-02,2.556066015846232206e-02,6.923586798748360138e-02,1.018843296857339653e-01
2.714672740405051354e-01,2.760417522854822225e-01,2.156148370296809835e-01,3.418070075837551514e-01,3.176577141756036227e-01,4.652136586315014921e-01,4.556326799236203873e-01,4.510870414547774598e-01,4.648586846380673432e-01,4.514812220103278650e-01,3.232261973207113948e-01,4.585226663390196133e-01,4.534236836358819800e-01,4.538482056250462415e-01,4.599688658141440900e-01,4.533843761752864299e-01,4.420649504993903744e-01,4.567622331150316684e-01,1.461788532187667800e-01,3.317037912246956211e-01,3.253411896647738222e-01,3.255647243002758318e-01,1.671290073495540207e-01,1.649404669011247104e-01,2.015176636322148496e-01,2.820685887022667537e-01
2.378946639104485006e-01,2.490304343290194733e-01,1.154524266284210759e-01,3.096520565868344232e-01,2.810038356746180632e-01,4.087666702584404899e-01,4.157328328830844355e-01,4.284354863271515046e-01,4.304463909864876259e-01,4.298588421258334735e-01,3.064348618538540459e-01,4.262783377438076893e-01,4.381022780466340971e-01,4.569107680236532132e-01,4.754178601433960427e-01,4.861908031067891378e-01,4.963849400317685845e-01,5.029320178228260385e-01,3.464760773106685954e-01,3.507065796777165123e-01,2.994716914238502725e-01,2.984884600269011590e-01,3.128850449347991280e-01,3.277841619601198353e-01,3.576839191653974903e-01,1.915837696834577497e-01
2.279845582174128416e-01,2.255987117140227927e-01,3.306426971142317761e-01,2.555954647075345809e-01,2.062349318766927564e-01,2.823460938355988881e-01,2.960490227631689120e-01,2.820109970092017915e-01,2.691582343149558354e-01,2.583642163412414594e-01,1.830096726642278515e-01,2.644785131501421471e-01,2.768230405889002821e-01,2.728185743544154218e-01,2.668466476495956474e-01,2.876128832808322877e-01,3.113523349924988692e-01,3.137778923889451566e-01,2.260382478820422425e-01,2.213616561809621242e-01,2.425880198545316002e-01,5.239972599663409447e-01,5.383331839194971380e-01,5.601448491622034176e-01,5.754285031066185274e-01,3.829707785516634488e-01
1.378251349124623437e-01,1.373869399766443067e-01,1.986465708618155857e-01,1.606022468573715389e-01,1.217079894846410937e-01,1.712062979748142921e-01,1.545177002240077924e-01,1.703154661497002231e-01,1.680935995949633111e-01,1.747151289807779839e-01,1.293639425315221414e-01,1.988943982586074966e-01,1.736113880143732024e-01,2.084974435338299015e-01,2.168110810278567890e-01,2.121912238540421547e-01,2.082804561353523154e-01,2.118363880170763824e-01,1.509495839599751810e-01,1.529679387631872611e-01,1.591623291680038799e-01,1.564297037526559131e-01,1.588021428844617056e-01,1.601745788111781366e-01,1.989411302267802273e-01,2.380911228124126533e-01
2.310377990725237807e-01,2.342677070222874691e-01,3.421459206358803962e-01,2.577107101327248961e-01,2.266141974372813117e-01,3.223205751838410515e-01,3.202458762951564952e-01,3.209506305999353937e-01,3.180581958380735430e-01,3.223994834388083652e-01,2.376946852989157144e-01,3.462271091069318851e-01,3.535316268280604413e-01,3.642560656417104803e-01,3.740589034652375133e-01,3.779394077078007119e-01,4.121769360323792042e-01,4.118189916960668384e-01,2.879162696434702240e-01,2.944032305703854768e-01,3.050086303327522730e-01,3.009538475414751391e-01,3.068941620043443286e-01,3.076829235531262641e-01,3.430408405693816110e-01,6.679771313282152345e-01
1.012760598177540328e-01,2.247462734380192562e-01,1.407602204554570247e-01,2.883252937602450716e-01,2.434234769279159938e-01,3.463585914462353754e-01,3.671765501744185256e-01,3.738132296709103519e-01,3.639988713109679752e-01,3.597728023803004049e-01,2.683046668864680351e-01,3.825229064032828474e-01,4.059231697834103647e-01,4.074178461640333704e-01,1.195854680636670858e-01,4.113524186873794286e-01,1.306223218490729643e-01,1.337868321192866028e-01,3.399968868807903832e-01,3.507592548275965672e-01,3.130290322555365767e-01,3.180141431170022681e-01,3.283524282370162140e-01,4.589080706540921706e-01,4.838289005598542247e-01,2.066866348060565350e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.614603354612110131e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.284085768810391714e-01,9.477550253214450660e-01,9.477442676521616871e-01,9.392119784970388574e-01,9.156283855802739291e-01,1.000000000000000000e+00,9.034025853732871036e-01,9.043381367464283782e-01,8.868477926061637540e-01,8.777939269085865970e-01,8.922479639152709474e-01,8.974955166537259554e-01,8.918897016601939898e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
