"Data Source","世界发展指标",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"墨西哥","MEX","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29482134","30338636","31577441","32835152","33642046","34427266","35215474","36798521","37624484","37909344","38540145","38812077","39371985","40417811","41651820","42869547","44352857","45304973","46199021","47176107","47982609","49035908","50512846","51318641","51780845","52732562","53507498","54096291","55190039","56596004","53080123",
"马绍尔群岛","MHL","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中等收入国家","MIC","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1721324747","1752625083","1788024686","1820257936","1856805070","1888801217","1923536519","1957306171","1990135937","2029022663","2065438860","2097316565","2131070462","2169323940","2208522239","2243401549","2268203271","2294870003","2314399179","2334951744","2353554699","2379186665","2401368302","2423680479","2448694363","2476433013","2499467119","2523210150","2546166298","2575656648","2513509334",
"北马其顿","MKD","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838212","843508","837057","830599","825573","822766","822889","812258","817949","823198","828828","836212","833280","870701","875420","879930","884226","899447","916719","929736","939515","941964","940708","955476","959769","953427","946723","953123","956602","963097","908703",
"马里","MLI","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3165202","3230590","3309470","3398804","3494676","3594450","3684287","3780734","3883779","3993499","4110233","4227124","4351841","4484536","4625600","4775015","4918865","5073295","5235390","5401966","5571406","5723043","5880797","6046370","6221961","6404886","6545071","6693151","6916901","7153721","7340643",
"马耳他","MLT","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133771","137728","140007","142093","143699","145090","147634","149475","151381","153501","155319","159324","161561","163494","161420","163615","165493","169660","172450","175301","178897","182459","188602","197309","205848","212777","221621","232412","249596","265579","280393",
"缅甸","MMR","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18379725","18795632","19096652","19422270","19745580","20093529","20463905","20853768","21244540","21571090","21844721","22071733","22271762","22430776","22569290","22689194","22777514","22870004","22983307","23106446","23259169","23527565","23790840","24053591","24326007","24606833","24282179","23914882","24320096","23819722","23004175",
"中东与北非地区（不包括高收入）","MNA","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59683963","61503350","63464911","65705716","67973059","69643138","71418142","73550304","75612776","78738869","80699375","82354302","83776823","86612367","89397071","92160456","94284525","96260856","96890165","99267093","101586088","101929036","104332459","106607917","107628162","109644167","111850542","112792462","113764926","114804564","112408498",
"黑山","MNE","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224918","227577","229747","231514","232521","233211","233218","233366","233208","235408","235698","237459","239017","240389","240867","241317","241031","241135","241471","243220","244101","244434","251647","252785","266742","272449","277078","278154","285047","292291","271654",
"蒙古","MNG","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","782193","800318","818547","833664","845951","856408","874252","889784","905453","923323","945162","968792","994913","1022012","1051123","1078227","1103947","1127243","1118441","1140298","1178257","1221213","1228802","1235621","1265410","1275978","1266670","1299132","1312007","1350058","1327599",
"北马里亚纳群岛","MNP","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"莫桑比克","MOZ","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5842867","6064085","6339305","6645004","6950695","7236326","7443720","7639779","7867010","8103615","8356479","8603680","8868073","9146318","9345690","9548881","9719525","9901978","10094062","10293739","10500833","10711945","10930022","11158852","11403911","11667371","12047984","12454016","12882281","13327075","13661543",
"毛里塔尼亚","MRT","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570524","585648","601518","618056","635125","652678","670476","688762","707785","727907","749317","766489","784986","804484","824512","844816","864809","885271","906182","927616","949616","971314","993590","1025065","1057555","1091062","1123727","1157889","1192786","1228417","1254313",
"毛里求斯","MUS","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","446919","454233","461500","467883","475670","481386","485898","492978","499689","507034","512062","515671","517528","524881","532487","542302","542498","540516","547340","554425","566754","563792","571357","586129","593005","601140","597302","603691","600941","609711","594823",
"马拉维","MWI","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4005516","4076386","4110302","4124652","4142275","4179486","4239219","4323484","4425649","4536710","4652909","4754603","4865483","4985603","5113549","5248924","5392614","5543701","5703194","5873988","6057862","6248027","6457457","6681735","6906457","7136103","7378221","7622794","7874053","8137784","8185630",
"马来西亚","MYS","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7089928","7297079","7660178","7961007","8091160","8225692","8692919","8880338","8993055","9272180","9685225","9940132","10143871","10587608","10756180","10880378","11202266","11444489","11635135","11983964","12267636","12808347","13338673","13944247","14286287","14617015","14858273","15154997","15523126","15885303","16085580",
"北美","NAC","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142723547","143700507","145905853","147323201","149731399","151622051","153626320","156279659","158106427","160260593","162325696","163820975","165374020","166476571","167783864","169797983","171886214","173604486","175575367","175879098","176112174","176310565","177164755","177799477","178539462","179660278","181791569","183613577","185031451","187143897","184230744",
"纳米比亚","NAM","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","436884","451084","464685","477822","490715","501192","510283","519265","533421","548006","563204","579647","596783","614683","633179","652142","672831","693193","713537","734265","755447","773747","793137","867835","872276","885697","899851","904835","909476","926695","930694",
"新喀里多尼亚","NCL","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78301","80858","83424","86005","88560","90616","92784","94744","96718","98596","100586","102946","105547","108077","110519","112957","115691","118118","120393","122363","123523","124879","126574","128412","130051","131132","132071","132951","133779","134614","133015",
"尼日尔","NER","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3277843","3381446","3497009","3622868","3757424","3899810","4032171","4173356","4321762","4476047","4636661","4786940","4948813","5120586","5300889","5489830","5670231","5865243","6074652","6298974","6538897","6780796","6875105","6964138","7044269","7331894","7621537","7928658","8252570","8592795","8868172",
"尼日利亚","NGA","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31787602","32625016","33503976","34424333","35384609","36383806","37336353","38335446","39374850","40447932","41549406","42586341","43663607","44782051","45940926","47143645","48313048","49544711","50833525","52173885","53563331","54954440","54004475","52957798","54348205","55815157","57266041","58814727","60448885","62151626","62259271",
"尼加拉瓜","NIC","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1390628","1445962","1466966","1487416","1507803","1528029","1589840","1653632","1719211","1780409","1840993","1903800","1964988","2025292","2085984","2147779","2211845","2276727","2342011","2406911","2471038","2535983","2600564","2664781","2728779","2784174","2840877","2897643","2939781","2981808","2948386",
"荷兰","NLD","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6985522","7112677","7208894","7271289","7400208","7470260","7563709","7756121","7899498","8054553","8248997","8400591","8547488","8570550","8623015","8455225","8496086","8659491","8818906","8903655","8885675","8906168","9017947","9050123","9019570","9078568","9105458","9172501","9292270","9451338","9490523",
"挪威","NOR","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2149570","2136831","2144381","2146121","2171444","2216096","2268586","2329887","2375965","2380738","2405139","2416453","2438370","2408488","2422629","2431748","2466274","2523507","2599068","2598938","2607569","2626211","2671168","2697989","2728680","2765947","2776089","2768764","2808280","2834618","2841159",
"尼泊尔","NPL","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9344977","9603215","9891323","10200248","10518077","10835087","11102650","11362557","11616652","11871569","12096551","12314007","12530233","12745177","12956652","13166128","13425106","13667421","13886983","14115699","14315596","14430284","14531214","14641906","14788430","14990628","15374804","15816932","16299538","16795812","16045628",
"瑙魯","NRU","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"新西兰","NZL","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1632162","1713797","1720281","1738983","1785783","1830775","1884292","1905524","1911252","1926353","1944777","1979042","2041461","2081464","2138307","2194713","2244972","2278538","2300485","2316795","2339265","2365873","2371489","2400253","2478687","2537201","2645036","2740347","2791662","2825542","2877711",
"经合组织成员","OED","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","514887668","522351070","528109178","531116632","537792699","542557150","548358926","555493157","560983721","566467366","571125813","575134179","580199060","585521593","589667653","597844339","604920590","610595880","617906585","622596097","626510130","630203788","636101744","640873409","645592239","651184388","658477119","665074843","671751518","678238082","665496934",
"阿曼","OMN","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","546165","581483","620007","661604","702035","735816","750384","757891","764309","773056","781472","798830","827541","864285","920324","981153","1059221","1140190","1227344","1327514","1446228","1601220","1777789","1965623","2150995","2324661","2476036","2582357","2668777","2748207","2651627",
"其他小国","OSS","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6607979","6739156","6839323","6934984","7062148","7182031","7292065","7416327","7561134","7732954","7912525","8099084","8275868","8514207","8746660","9028201","9393812","9795611","10229431","10647102","11004127","11306304","11608600","11978115","12269739","12576233","12865482","13168222","13467966","13788557","13821150",
"巴基斯坦","PAK","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30278960","31283187","32121360","32685592","33580764","34018082","35716422","37533736","38647172","40120937","41644021","42951804","44294707","45788403","47338585","48478499","49620346","51168119","52768362","54866420","57013179","58344703","60352931","62399603","63499132","66473296","67672977","68865484","70047904","71659613","71809320",
"巴拿马","PAN","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","904720","934461","986302","1039804","1073778","1122321","1149701","1176772","1203980","1231569","1272092","1312304","1354097","1388887","1429580","1465868","1476460","1505542","1575326","1621058","1592299","1593844","1675626","1728666","1756843","1797766","1839592","1864998","1948244","2037201","1836789",
"秘鲁","PER","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7954619","8164299","8346409","8698406","9061460","9622536","10097298","10586747","11054584","11552669","11411047","12183757","12735233","13270136","13792037","14304497","14791043","15335516","15563963","15822843","16182680","16311051","16382486","16511392","16606063","16632754","17321378","17829194","18321791","18798564","16201831",
"菲律宾","PHL","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22466327","23134412","23819247","24504569","25174657","25848426","26519769","27196805","27956695","28686220","29416903","30160646","30909458","31644414","32628179","33464924","34249911","35058171","35888907","37096210","38102681","39471864","40032101","40722802","42086989","42464441","43465682","42626395","43426313","44679340","41971346",
"帕劳","PLW","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"巴布亚新几内亚","PNG","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1955082","2004240","2049255","2090865","2146292","2214575","2270285","2342255","2415708","2481820","2552758","2535483","2511972","2483009","2449706","2412844","2374685","2332712","2286428","2235696","2180338","2237715","2292635","2350105","2397504","2450219","2510327","2571902","2640198","2701145","2741973",
"波兰","POL","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17406307","17654371","17758832","17715805","17574710","17392459","17333994","17376964","17430403","17424535","17483911","17648636","17410239","17192225","17209941","17472406","17261580","17226511","17444282","17724873","17842753","17938737","18069181","18111082","18213659","18166410","18190625","18243916","18174543","18096553","18047272",
"預人口紅利","PRE","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151473753","155967561","160757952","165827839","171037369","176342751","181204907","186126574","191274689","196659953","202371966","208014425","214120938","220554190","227189278","233952621","240089995","246254106","252435105","258869886","265589869","272762946","277767752","283589037","292111555","301307647","310710189","320118812","330364359","340965647","344398296",
"波多黎各","PRI","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1150508","1185169","1201197","1260760","1263219","1265975","1311331","1352413","1368997","1374156","1342930","1336847","1329157","1320304","1311114","1300158","1286560","1270950","1255767","1241820","1229112","1187298","1177623","1168873","1155101","1141029","1128471","1110932","1075645","1082159","1033010",
"朝鲜民主主义人民共和国","PRK","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12031322","12320372","12557800","12742060","12915743","13118572","13282309","13479855","13667895","13823506","13992721","14156285","14320672","14475825","14633076","14789437","14951694","15125830","15286051","15461141","15625734","15795417","15946157","16087484","16228366","16383648","16492380","16644984","16800972","16931024","16875219",
"葡萄牙","PRT","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4670708","4829887","4771739","4760569","4774986","4793973","4798829","4843074","5131882","5188060","5255061","5358185","5448142","5471334","5449306","5494408","5520768","5547063","5545944","5501045","5504947","5442924","5400996","5305859","5245388","5214790","5197728","5243047","5260693","5287840","5198754",
"巴拉圭","PRY","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1710902","1760814","1807717","1864779","1925266","1992447","2047375","2111503","2165482","2216942","2267114","2321411","2381593","2409021","2613521","2640252","2581243","2708509","2784409","2855709","2838446","2905483","3115953","3121891","3100934","3160806","3318539","3388724","3527500","3611581","3556271",
"约旦河西岸和加沙","PSE","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","418175","436211","453425","473677","494997","516739","541894","562436","572459","586826","613889","577315","584940","653104","666998","698978","725460","778278","798433","832488","873941","935011","974297","1009280","1049175","1128355","1154779","1190520","1212059","1272519","1212102",
"太平洋岛国","PSS","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","547177","559745","572121","586139","600238","613858","625309","637201","648918","660268","671333","686095","699525","711720","724453","730541","749285","769264","790198","811997","832335","849534","852035","853605","854784","860946","870723","884693","900287","917730","927461",
"人口紅利之後","PST","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","465739010","470897035","474606560","476669599","480591166","483547821","487652882","492291255","495532520","499584113","503501510","505997792","510081023","513518918","516754578","522229901","527443118","532094150","536814792","538053826","539046951","539470228","542250176","544720824","547463441","550361499","555103025","559058515","562922522","567077700","560753311",
"法属波利尼西亚","PYF","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77101","78547","80169","81895","83701","85655","88008","89882","91834","93909","96106","98255","100490","102547","104333","105777","107015","107853","109207","110477","111749","112972","114309","115574","116679","117509","118862","119800","120581","121540","118664",
"卡塔尔","QAT","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281419","289070","293420","297168","300444","304706","310452","317076","327498","339909","353270","371428","390935","421311","471808","554468","689366","857249","1045812","1235608","1409449","1541423","1665040","1774951","1872348","1960129","2024649","2077316","2120699","2160943","2174828",
"罗马尼亚","ROU","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12189073","12211410","12265528","12226026","12170125","12069598","11722784","11967382","11810408","11808629","11774064","11444084","10351154","10039554","10001009","9689945","9849487","9673315","9453124","9346652","9356885","9176559","9226931","9192862","9225876","9129459","8951574","9099360","9043536","9017990","8970817",
"俄罗斯联邦","RUS","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74840658","75175592","75761461","73935343","71995898","71660096","70897545","69592688","68860327","72934202","73312709","72007910","72965301","72845412","73570472","74140578","74432744","75462934","76004239","76014195","75880787","76029232","75820112","75450406","75248204","75016902","74937521","74694581","74549433","73525633","72809444",
"卢旺达","RWA","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3209184","3161370","3055171","2940675","2879037","2906909","2989465","3167152","3389832","3600414","3772224","3926244","4039553","4131048","4221271","4322313","4435052","4554813","4679274","4807398","4938698","5065686","5200234","5341639","5487352","5644009","5816132","5988412","6163580","6346049","6440635",
"南亚","SAS","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","401030342","410567592","420306326","430476919","441465112","451281126","462459058","473931723","485438954","496832572","508358704","521347858","534677899","548357983","562162743","575551486","580838110","586109549","591099779","596382084","601555081","604625103","608279132","615322902","620997657","628462239","634183483","642208950","646948832","659848222","632156754",
"沙特阿拉伯","SAU","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5127874","5205249","5343457","5426308","5513628","5607730","5740696","5865196","5977112","6080278","6280708","6449536","6623326","7019839","7436531","7868842","8323534","8648499","8956886","9245984","9933486","10714791","11385839","11833357","12299023","12709431","13277215","13587282","14111704","15145863","15991854",
"苏丹","SDN","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5429237","5691682","5973647","6267422","6563002","6853336","7091892","7268379","7441064","7615772","7797857","7988830","8188110","8393743","8603781","8816024","9004474","9196231","9394573","9603856","9827977","10079174","10352787","10641467","10942110","11252734","11566592","11890988","12225225","12569287","12576579",
"塞内加尔","SEN","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2039255","2104902","2172582","2242036","2313028","2385214","2449620","2515454","2583190","2653210","2725892","2798398","2874354","2953652","3035977","3120967","3206268","3262238","3318965","3377246","3437243","3494499","3554644","3617176","3681859","3748673","3859672","3975776","4096445","4221102","4258114",
"新加坡","SGP","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1534820","1590756","1647120","1691068","1755239","1827451","1911447","1988141","2080824","2106359","2160676","2229754","2228266","2202865","2238476","2326458","2437643","2582913","2790730","2903227","3005326","3090172","3207408","3272484","3363984","3451804","3496341","3497085","3493603","3539016","3446291",
"所罗门群岛","SLB","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146582","151736","157072","162911","168735","174646","180600","186810","193029","199453","206625","213248","219657","225691","231858","238113","244097","250122","256234","263053","269471","276454","284075","292011","300296","308882","317216","326052","335232","344571","350582",
"塞拉利昂","SLE","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1565425","1572000","1568796","1560543","1553346","1551453","1552949","1561885","1580590","1611472","1655397","1716767","1794343","1881038","2013986","2071938","2111521","2142697","2168469","2192945","2218671","2240075","2262846","2286429","2309842","2369428","2429835","2491501","2554768","2620130","2666630",
"萨尔瓦多","SLV","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1862121","1907382","1953269","2015428","2085763","2086113","2066830","2090413","2201872","2200797","2205229","2210126","2213925","2323550","2285105","2330116","2383698","2430226","2457930","2486427","2516443","2550005","2607181","2665750","2648113","2638742","2696801","2710376","2716898","2786916","2640908",
"圣马力诺","SMR","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"索马里","SOM","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1349117","1354339","1355440","1357004","1364732","1382019","1411104","1451278","1499245","1551125","1604240","1654256","1706991","1761675","1817488","1874124","1927317","1980496","2034810","2092137","2153484","2214003","2279336","2348827","2421127","2495610","2572381","2651164","2732663","2817875","2884818",
"塞尔维亚","SRB","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3333496","3370447","3418100","3460630","3480033","3430057","3422857","3402874","3389321","3420817","3397102","3381617","3373315","3368468","3351859","3235227","3086787","3082716","3110334","2964986","2829289","2786835","2796799","2896895","3097739","3068816","3162788","3189489","3207857","3204530","3154841",
"撒哈拉以南非洲地区（不包括高收入）","SSA","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194075327","199628049","205414623","211469125","217750961","224382019","230595905","237029123","243757147","250714054","257957669","264902538","272264386","279957119","287901685","296069235","303707420","311495953","319416882","327020169","334913260","343711537","350590763","358257433","368445898","379907235","391243583","403187891","415332597","428103634","430661634",
"南苏丹","SSD","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2273248","2237931","2190172","2143563","2114104","2111362","2150647","2225909","2325306","2434507","2544221","2643848","2745615","2854673","2977782","3118478","3276838","3450615","3631541","3809843","3978888","4120195","4248742","4363647","4464310","4551856","4615379","4663143","4706766","4760595","4674628",
"撒哈拉以南非洲地区","SSF","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194075327","199628049","205414623","211469125","217750961","224382019","230595905","237029123","243757147","250714054","257957669","264902538","272264386","279957119","287901685","296069235","303707420","311495953","319416882","327020169","334913260","343711537","350590763","358257433","368445898","379907235","391243583","403187891","415332597","428103634","430661634",
"小国","SST","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9540067","9709316","9852486","9986293","10159187","10325602","10471224","10639755","10825521","11026072","11240357","11458788","11675215","11959570","12300532","12637173","13067377","13531264","14031414","14467802","14843286","15194066","15548582","15977263","16308038","16651702","17018347","17370613","17692726","18069910","17978820",
"圣多美和普林西比","STP","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34492","35443","36360","37274","38201","39145","39992","40863","41757","42657","43569","44469","45399","46355","47363","48455","49860","51381","52949","54478","55913","57199","58373","59486","60634","61874","63211","64632","66132","67694","67794",
"苏里南","SUR","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128712","131465","133585","134656","136829","138831","140374","141933","143518","145087","149483","153683","157974","162351","166818","171417","176258","181303","186511","191808","197128","202488","207824","213155","218527","223954","229219","232429","235808","238539","230203",
"斯洛伐克共和国","SVK","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2593315","2628860","2568682","2516951","2453175","2476683","2514320","2518484","2526749","2550844","2585468","2633979","2620417","2651654","2669194","2658590","2655438","2654469","2686962","2678906","2692685","2688336","2715024","2722135","2727406","2741202","2763502","2760684","2753602","2750063","2722079",
"斯洛文尼亚","SVN","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911013","917414","922769","926286","930675","936324","942029","960087","984082","961609","961737","972218","985772","962839","1010456","1019712","1025910","1039089","1036323","1043726","1042561","1020296","1014145","1009228","1016311","1009297","996075","1027464","1036443","1029535","1029601",
"瑞典","SWE","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4743057","4726207","4634624","4533119","4510721","4563353","4556818","4529500","4518355","4544404","4514130","4561650","4578307","4604216","4617014","4688853","4750286","4824500","4891961","4908471","4943074","5001509","5036384","5100683","5143977","5186870","5252218","5337330","5399893","5455406","5489900",
"斯威士兰","SWZ","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227973","235997","243414","250534","257850","265576","272503","279963","287497","294408","300300","304574","307517","309636","311633","313932","316620","319538","322586","325618","328564","331407","334565","337931","341328","344733","349533","354049","358533","363334","355218",
"圣马丁(荷属)","SXM","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"塞舌尔","SYC","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"阿拉伯叙利亚共和国","SYR","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3377832","3505620","3624210","3774125","3867023","3958523","4134343","4310586","4487700","4704816","4926189","4963577","4996901","5034008","5102068","5187715","5344405","5411972","5650334","5647904","5711132","5780545","5687929","5550984","5407933","5287382","5194637","5132859","5124131","5194844","5170635",
"特克斯科斯群岛","TCA","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"乍得","TCD","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2258929","2323659","2392078","2464620","2524988","2589518","2649892","2716101","2788248","2866410","2950564","3033297","3123744","3219765","3319374","3421436","3513870","3609400","3709120","3814334","3925808","4034855","4151116","4272988","4398728","4527305","4649302","4774387","4902823","5074502","5085739",
"东亚与太平洋地区 (IBRD与IDA)","TEA","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838074474","849817697","864401240","878565664","894301360","907179103","924488804","936459536","948094576","960685118","976612782","987229847","998270981","1011928394","1024806749","1033832987","1042686469","1053277248","1058311918","1061958660","1066193778","1080328463","1089357304","1095600089","1105018455","1112838655","1117954442","1121833260","1128431097","1133768584","1123369276",
"欧洲与中亚地区 (IBRD与IDA)","TEC","劳动力，总数","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194555636","196400112","198084140","195831942","195585216","195249509","194316333","193188153","192885120","197431894","197154620","196210532","196383330","195817440","196274662","197252140","197539631","199600419","201430361","202578536","204138609","205731466","206459052","207398397","208610749","209589337","210496771","211581844","212151893","211765482","207550065",
