"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"比利时","BEL","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","1301.43685135574","","","","","1252.48004094775","","","","","1235.69744565892","","","","","1220.7083404287","","","","","1217.49503845407","","","","","1215.77664724058","","","","","1194.60540093048","","","","","1178.63777956429","","","","","1161.35194915988","","","","","1129.33736130326","","","","","1080.40636244104","","","","","1054.93040184585","","","",
"贝宁","BEN","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","4115.23127000432","","","","","3765.57228655786","","","","","3384.19148872555","","","","","2999.90243035785","","","","","2622.38852748301","","","","","2271.09260721872","","","","","1931.8035824641","","","","","1639.69814271551","","","","","1411.84856210763","","","","","1218.24433250264","","","","","1058.66287384418","","","","","921.684388062415","","","",
"布基纳法索","BFA","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","2519.99464551538","","","","","2339.49869222023","","","","","2145.85864731251","","","","","1953.45067685503","","","","","1746.23466404331","","","","","1535.61144362218","","","","","1344.50382968471","","","","","1171.99747373601","","","","","1016.83082790285","","","","","877.06810026839","","","","","754.318382220004","","","","","651.271104049364","","","",
"孟加拉国","BGD","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","2068.8778701986","","","","","1778.62850802712","","","","","1575.96829067748","","","","","1429.27939830005","","","","","1251.01075711981","","","","","1097.50943855504","","","","","972.368905872356","","","","","873.830734376254","","","","","792.583968440303","","","","","736.013736007056","","","","","695.337838597161","","","","","657.542807242247","","","",
"保加利亚","BGR","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","2620.75895681813","","","","","2527.00708741254","","","","","2448.63692544484","","","","","2385.22983904355","","","","","2354.93145635578","","","","","2340.78248345652","","","","","2458.96917202058","","","","","2526.44708873893","","","","","2679.54173711628","","","","","2783.17551844596","","","","","2874.39391351195","","","","","2967.80063502454","","","",
"巴林","BHR","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","23.1026914635555","","","","","20.4019177802713","","","","","17.4557387923247","","","","","13.1939611239935","","","","","10.3639562330128","","","","","8.90906296702979","","","","","7.6469846027965","","","","","6.72351397734512","","","","","5.44114046304105","","","","","3.86128712144906","","","","","3.07706036115457","","","","","2.67723818785779","","","",
"巴哈马","BHS","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","5780.72870214382","","","","","4586.52479016649","","","","","3935.61336534299","","","","","3551.49670218163","","","","","3179.18812618652","","","","","2877.52039956426","","","","","2631.30196821387","","","","","2435.94338867565","","","","","2275.26108620964","","","","","2074.76873738466","","","","","1925.29312587842","","","","","1833.66557607224","","","",
"波斯尼亚和黑塞哥维那","BIH","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8385.15397859022","","","","","9501.96329297899","","","","","9443.02385307825","","","","","9434.48626298936","","","","","9847.51060479804","","","","","10592.1646625098","","","",
"白俄罗斯","BLR","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3327.95965729846","","","","","3360.53621506562","","","","","3446.33668601075","","","","","3556.13085850333","","","","","3599.08862607544","","","","","3594.46448240927","","","",
"伯利兹","BLZ","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","156686.380811566","","","","","135395.317061052","","","","","120013.841701271","","","","","111394.992335207","","","","","100735.381487398","","","","","87533.6281713732","","","","","78528.6428850785","","","","","68870.5855805032","","","","","58158.3691265192","","","","","51031.4984065197","","","","","45147.7954207236","","","","","40609.4072250682","","","",
