"Data Source","世界发展指标",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"印度尼西亚","IDN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","475","","636","682","559","731","591","601","","661","","1280","3905","2031","2305","2813","3957","3939","1753","2784","3733","3714","3609","3099","3441","4069","4324","4850","4747","4103","5122","5297","","6787","7321","8095","8538","7032","8347","8388","",
"只有IDA","IDX","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"马恩岛","IMN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"印度","IND","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","1817","1834","1948","","2291","2493","2497","2520","2504","2600","2673","2328","2176","2511","3212","5021","6901","8229","6707","2620","6332","8213","8772","9188","13452","19661","23242","28922","30387","27025","30909","33450","34402","32362","30814","33079","31858","31621","33766","34173","",
"未分类国家","INX","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"爱尔兰","IRL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2355","2649","2676","2527","2721","2614","2678","2846","3174","3494","4001","3794","","","","","","","","","","","","","","","","","","","","","","","","","70","75","32","35","",
"伊朗伊斯兰共和国","IRN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","493","321","273","280","312","223","","165","173","170","173","165","175","164","131","129","227","115","159","177","206","302","285","355","356","443","557","502","552","516","528","489","432","338","119","","702","995","915","578","",
"伊拉克","IRQ","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","126","107","129","128","94","77","54","49","52","75","","","25","28","25","24","18","","","","","","","","","","","","","","","","","","","102","","101","77","","",
"冰岛","ISL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","58","79","62","62","70","71","92","91","110","87","113","99","121","112","108","49","75","216","254","357","825","713","379","748","463","545","326","53","31","22","19","21","7","13","13","6","3","8","10","15","",
"以色列","ISR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2104","2132","2207","2295","2690","2727","2830","3035","2859","3048","2856","2630","2327","2635","2701","3159","2101","1445","3106","3904","5203","5521","5095","4569","4870","5157","6154","6394","6214","5387","5856","5526","5473","4984","5148","5623","5119","5377","5857","6370","",
"意大利","ITA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","9971","","","12080","","7851","","","8000","","","","486","483","439","","1678","","","1172","1396","","","","","","","870","861","903","846","927","871","905","781","","973","1031","900","898","",
"牙买加","JAM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","93","93","","","101","","","77","39","59","64","60","54","77","61","","","90","72","54","41","61","59","132","157","121","110","142","93","82","97","122","63","59","57","53","51","",
"约旦","JOR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","68","91","24","","","","","","","61","","","","","","","","","","","127","147","117","157","141","169","428","507","535","446","429","360","346","357","339","294","256","174","109","290","",
"日本","JPN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","25290","","","24977","26119","25503","26030","25976","26984","27787","27752","26026","24699","23726","21940","35061","37629","52407","44716","46926","35342","57433","56601","54909","54665","59118","61614","62793","60892","53281","54517","55030","55783","56705","60030","59882","58137","58189","59937","62597","",
"哈萨克斯坦","KAZ","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","1205","183","342","325","303","159","111","116","99","103","102","111","103","124","194","189","314","273","317","","378","271","232","231","173","193","","",
"肯尼亚","KEN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","96","75","76","100","122","98","107","108","55","65","","20","","37","","","38","40","34","30","","","49","73","53","59","41","91","89","123","120","122","136","114","75","56","59","43","42","41","",
"吉尔吉斯斯坦","KGZ","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","29","142","55","12","2","4","14","5","1","","","","3","3","3","6","5","1","3","7","4","5","9","","1","",
"柬埔寨","KHM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","39","28","26","43","53","74","65","65","77","55","159","","",
"基里巴斯","KIR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","",
"圣基茨和尼维斯","KNA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","9","4","","",
"大韩民国","KOR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","3829","3984","4368","4795","6636","7883","9115","12186","14355","16295","16738","14880","15122","15044","17158","19271","21921","25325","24637","24672","29179","30898","29566","28338","34865","38733","40713","43768","43518","36207","38296","40890","40779","44611","46219","46419","45406","45691","47431","47372","",
"科威特","KWT","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","256","","",
"拉丁美洲与加勒比海地区（不包括高收入）","LAC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","15333","16193","14255","12829","12258","8708","8627","9342","9237","9296","12123","12326","14849","15841","18598","15241","18586","31560","31505","35750","36661","35300","32753","31415","32762","37286","41309","43799","45861","40771","43516","46451","49085","49828","50513","51519","47164","44688","43104","42863","",
"老挝","LAO","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","4","14","21","36","18","20","43","53","69","43","61","63","97","58","","",
"黎巴嫩","LBN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","261","194","","","","","",
"利比里亚","LBR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"利比亚","LBY","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","47","22","","21","21","37","23","","","","","","","","","","","","","","","","","","","","","","","","",
"圣卢西亚","LCA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","14","10","","5","1","","","","","","2","","1","","","4","5","","","","","7","","","","","","","","","","","","","","","","","","","",
"拉丁美洲与加勒比海地区","LCN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","18229","19233","17103","15132","14439","10708","10672","11433","10035","11273","13880","14456","17359","18718","21742","17060","22471","36818","34649","39071","42558","38671","37830","36331","37919","43034","47719","50846","52677","45025","46886","51214","54246","54244","55532","56102","50470","48231","45942","45774","",
"最不发达国家：联合国分类","LDC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"低收入国家","LIC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"列支敦士登","LIE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"斯里兰卡","LKA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","67","102","76","85","78","80","103","90","92","94","83","92","91","77","57","113","114","193","158","248","250","236","202","189","195","211","270","279","264","200","235","235","","188","","263","293","266","260","255","",
"中低等收入国家","LMC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","7232","","6673","","6730","7297","6264","6461","5926","6738","7046","7538","10011","11138","10902","14729","18887","20783","18321","15370","20115","21073","18839","19795","26006","35071","39872","48845","49996","43143","51570","55096","50178","55493","53488","56849","56757","56349","61249","61741","",
"中低收入国家","LMY","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","29440","26390","30224","28816","30514","34460","34715","51707","51887","57140","61998","75561","94889","113686","110847","110207","120103","119507","126811","148269","180672","197577","213573","225326","199587","220071","243269","251332","261536","268384","279926","272651","271425","286224","294684","",
"莱索托","LSO","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","",
"後期人口紅利","LTE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","16669","15249","18665","17974","19156","20647","20463","29159","27891","30445","36301","44113","59122","80665","81763","76321","81638","85409","93595","108713","129412","135317","141758","152475","135912","148562","170860","183232","187681","196672","204301","197273","199694","211273","221592","",
"立陶宛","LTU","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","1036","180","27","78","77","71","71","61","55","46","49","44","47","34","20","18","16","6","15","15","20","42","18","58","46","24","33","",
"卢森堡","LUX","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","897","708","616","","496","439","407","300","248","169","165","119","","166","74","69","77","102","68","86","91","70","42","8","18","64","26","25","23","24","21","43","52","56","90","119","301","512","243","359","",
"拉脱维亚","LVA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","163","87","90","273","40","90","91","81","63","64","24","43","57","37","8","9","3","7","10","12","8","4","1","18","7","24","5","",
"中国澳门特别行政区","MAC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","12","","22","119","131","291","208","123","58","56","53","54","104","62","51","67","54","38","",
"圣马丁（法属）","MAF","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"摩洛哥","MAR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","315","299","284","300","294","255","225","234","238","204","268","301","","256","253","292","237","","401","","","","","","457","520","732","782","834","856","882","880","843","828","742","797","1066","2026","2350","2531","",
"摩纳哥","MCO","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","54","56","37","46","51","54","40","55","67","50","56","42","13","11","14","17","23","13","15","14","7","14","4","3","2","5","7","5","3","7","5","3","4","","4","1","7","17","11","5","",
"摩尔多瓦","MDA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","296","39","135","57","23","15","10","17","30","3","9","11","9","14","22","5","11","11","22","29","72","60","64","37","21","15","",
"马达加斯加","MDG","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","16","23","36","30","37","48","38","25","20","22","35","40","67","63","43","34","58","40","47","29","16","30","42","37","30","",
"马尔代夫","MDV","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中东与北非地区","MEA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","4562","4332","4087","4249","4720","4191","","4216","4129","4433","4674","4384","3997","4630","4633","5382","4477","","6609","6911","7914","7990","7432","6659","7626","8475","","11650","","","11263","12342","11484","11713","11402","13454","12650","16161","16330","17410","",
"墨西哥","MEX","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","4768","5232","4763","3861","3771","3091","3071","3509","3748","3817","4400","4707","7130","7659","9446","4961","6365","10111","10440","11655","12630","13031","12536","11739","12633","13851","14931","15970","15896","13459","13625","12990","14020","14234","14889","16707","16103","15850","14869","14636","",
"马绍尔群岛","MHL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中等收入国家","MIC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","29371","26340","30116","28744","30451","34369","34670","51613","51810","57059","61875","75445","94781","113602","110736","110039","119979","119375","126709","148155","180480","197279","213341","225246","199470","219916","243083","251146","261394","268245","279819","272547","271271","286048","294560","",
"北马其顿","MKD","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","178","76","13","118","60","2","53","59","209","23","9","15","4","13","5","11","1","3","3","4","","","","","","","",
"马里","MLI","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"马耳他","MLT","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","17","17","15","16","15","20","12","17","14","13","17","21","22","16","21","13","18","24","26","72","93","107","180","","471","","805","29","34","21","7","6","6","4","8","2","1","","","7","",
"缅甸","MMR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"中东与北非地区（不包括高收入）","MNA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2394","2155","1824","1910","1950","1428","","1164","1256","1314","1362","1241","1012","1250","1224","1492","1548","","2191","1791","1821","1679","1605","1603","1890","2944","","4585","","","4757","4703","4455","4387","3992","3874","4212","5556","5546","5127","",
"黑山","MNE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914","","136","83","41","","","","","","","","",
"蒙古","MNG","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","32","11","","","","","","","1","2","6","21","52","23","3","32","","","76","105","86","86","87","110","","","67","69","","","132","126","128","107","104","79","86","",
"北马里亚纳群岛","MNP","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"莫桑比克","MOZ","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","8","1","9","16","4","14","17","26","14","17","25","15","26","30","46","30","25","26","13","24","",
"毛里塔尼亚","MRT","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"毛里求斯","MUS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","10","19","8","","","5","21","5","14","11","3","8","12","4","12","4","19","12","12","","","","","","","","","","22","","","19","14","18","18","20","36","18","13","23","",
"马拉维","MWI","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","51","41","49","37","26","35","39","53","33","34","33","21","12","15","12","33","30","26","18","","17","","","","","","","","","","","","","","","","1","","","","",
"马来西亚","MYS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","1329","233","3195","1547","1803","2213","2321","2260","2684","3364","3911","5354","6272","5770","5624","6021","5663","4615","4686","4920","5764","4269","1702","4485","4503","5152","5376","5826","6006","6267","6455","6127","5906","6179","6480","",
"北美","NAC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","64930","67276","70192","68002","74152","77044","81317","90120","97513","108397","104895","105257","113872","107548","120205","128341","130041","126520","132409","149701","166535","184711","185982","186799","200377","217571","240698","249940","261761","263604","279148","286189","304566","313955","324989","333762","340911","344021","343858","368590","",
"纳米比亚","NAM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158","130","","120","","","","","","","","","","","","","","","","","","","","","","11","14","15","15","12","",
"新喀里多尼亚","NCL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"尼日尔","NER","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"尼日利亚","NGA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","431","","","","","246","","","","","","","","","","","","","","","","","","","","","747","676","869","","","150","180","218","","",
"尼加拉瓜","NIC","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","64","49","33","39","","","","","","39","34","","35","","","","136","129","","","","","","","","","","","208","172","124","145","","","","","","",
"荷兰","NLD","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","5532","4228","3212","2611","2139","1658","1464","1201","1068","993","764","595","555","560","501","569","633","637","549","506","529","543","481","573","556","633","548","367","311","279","240","310","338","449","288","287","314","365","394","449","",
"挪威","NOR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","3247","3785","3733","4068","4332","3694","3519","4616","4933","4324","4745","4213","4120","3886","4072","4280","4336","4959","5006","5255","5389","5242","5109","4782","4348","4843","4957","5431","4280","2358","696","654","555","648","457","652","833","908","592","582","",
"尼泊尔","NPL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","3","","","1","","","","","","","2","3","1","5","","","","","","","","","","","","","","","","15","13","12","36","71","26","43","","","",
"瑙魯","NRU","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"新西兰","NZL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2290","2424","2547","2683","3011","2967","3128","3368","3622","3660","3869","3550","3390","1866","2517","3435","6192","8259","4519","6541","5585","5507","5109","5028","4900","5112","5212","5952","4468","4803","5051","4708","5674","5167","6092","5317","5311","5146","5221","5690","",
"经合组织成员","OED","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","237968","191186","185345","212046","206947","200813","193993","197575","215422","219882","211933","201431","205653","198033","213879","249070","262181","289966","286933","317358","334352","373375","369883","361095","377367","404382","430739","447695","452257","427227","446799","459224","485095","501921","518439","532557","536153","541303","545244","571960","",
"阿曼","OMN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","341","366","387","404","476","",
"其他小国","OSS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"巴基斯坦","PAK","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","369","","","","","","","","","","524","502","605","617","574","678","799","1049","1275","1089","1149","1168","1057","1070","1008","1141","1647","1449","1375","","980","861","798","783","776","677","636","505","586","561","",
"巴拿马","PAN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","90","90","97","134","98","78","83","73","79","44","53","68","66","80","86","62","142","","","","153","","","","","","","","371","370","468","420","234","78","274","389","349","376","362","328","",
"秘鲁","PER","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","280","375","294","266","","211","208","194","194","","219","216","262","254","369","","565","756","","944","1038","974","840","892","785","993","1232","1331","1504","657","261","1129","1136","1193","1204","1182","1091","1119","1133","1122","",
"菲律宾","PHL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","1454","1514","1514","1613","1194","1489","1379","1568","1617","1772","1822","1774","1687","1860","1965","2207","2634","3440","3280","3217","3482","2470","705","1732","2538","2762","3034","3248","3097","2825","3223","3010","2832","3065","3255","3359","3092","3072","3771","3879","",
"帕劳","PLW","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"巴布亚新几内亚","PNG","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","79","","46","","","","","",
"波兰","POL","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","1644","1188","990","783","798","770","713","769","763","843","1315","1086","1354","1013","1327","1265","1297","3950","4128","4671","4899","4328","4292","3973","5359","4555","655","361","290","241","227","244","247","174","155","139","135","117","115","112","",
"預人口紅利","PRE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"波多黎各","PRI","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"朝鲜民主主义人民共和国","PRK","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","8","32","13","13","38","8","8","","","","","","","","","","","","","66","56","76","","55","39","39","27","","","","","","","","",
"葡萄牙","PRT","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","1731","1843","1734","1760","1756","1906","2191","2258","2410","3311","3541","3453","1138","180","88","120","76","101","61","114","65","56","49","40","64","47","36","31","24","46","46","75","26","22","18","20","27","36","29","104","",
"巴拉圭","PRY","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","50","32","35","","","","34","36","","44","71","","","","","","","211","253","171","173","187","241","364","295","265","246","347","","","","","","","","","","",
"约旦河西岸和加沙","PSE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"太平洋岛国","PSS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"人口紅利之後","PST","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","226976","179687","174308","203770","197893","192280","184275","186813","204262","207650","198907","188081","194643","187369","199891","240489","263425","278339","283692","303074","319697","361604","360417","353953","370887","398533","429401","445262","449643","427157","447311","460503","484332","502380","516949","528063","534859","539128","547142","576139","",
"法属波利尼西亚","PYF","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"卡塔尔","QAT","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","323","477","","548","574","","799","",
"罗马尼亚","ROU","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","726","681","638","487","457","379","225","291","181","191","304","361","420","628","500","421","636","722","894","330","287","277","363","293","200","68","62","59","36","37","36","39","55","53","84","78","58","80","47","58","",
"俄罗斯联邦","RUS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11850","3974","4495","6893","7980","8123","8299","7944","8960","9313","9596","9901","7205","8609","9807","11934","14137","12966","13778","14919","15510","16149","16236","16248","14792","14106","13031","12174","",
"卢旺达","RWA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","3","7","2","3","6","1","1","2","5","1","4","1","2","","3","","","","","4","","","","","","","","","","","","","30","","7","1","3","2","1","","",
"南亚","SAS","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2355","2069","2131","","2473","2670","2677","2708","2705","2770","3356","2999","2963","3279","3933","5973","7945","9590","8324","4157","7979","9853","10277","10707","14923","21307","25447","30920","32304","27500","32400","34830","35501","33592","31875","34396","33081","32679","34911","35334","",
"沙特阿拉伯","SAU","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","439","492","605","729","687","718","810","1001","1286","1144","797","683","552","487","395","374","419","642","","","643","643","","440","135","1691","2196","2282","2321","2463","",
"苏丹","SDN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","67","","","","","","","","","26","","","","","","","4","16","13","20","11","17","16","13","13","3","2","2","3","","","8","1","1","12","31","7","",
"塞内加尔","SEN","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"新加坡","SGP","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","631","603","","852","927","1003","","","","","","","","","","2412","12357","6048","6367","6679","7720","7726","7575","7248","7944","8036","8537","9255","8899","7986","8878","8738","8604","8579","9009","9345","9379","9321","10270","12409","",
"所罗门群岛","SLB","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","4","12","4","8","6","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"塞拉利昂","SLE","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","",
"萨尔瓦多","SLV","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","79","","61","84","65","40","","","","34","44","26","97","75","76","64","","","","","","","","","","","","","","","","","217","183","187","196","171","178","136","147","",
"圣马力诺","SMR","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155","191","296","467","604","681","741","",
"索马里","SOM","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"塞尔维亚","SRB","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694","609","273","121","237","40","39","49","32","20","10","13","21","13","11","9","",
"撒哈拉以南非洲地区（不包括高收入）","SSA","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"南苏丹","SSD","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"撒哈拉以南非洲地区","SSF","专利申请，非居民","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
