2.050457700707451758e-02 5.736647970945849551e-01 6.342104484122113028e-02 7.223073155875507807e-03 0.000000000000000000e+00 5.736647970945849551e-01 1.460125962477780773e-02
6.584123269145951418e-02 2.392789797100142168e-01 7.501582351930133896e-01 1.686292152664627675e-01 2.787327639280181013e-01 2.392789797100142168e-01 2.203568211074492245e-01
7.255676168228410994e-01 5.051177457179518715e-01 7.450311490485375665e-02 9.485864637175184244e-02 0.000000000000000000e+00 5.051177457179518715e-01 1.319058555744634723e-02
0.000000000000000000e+00 3.146228852186633840e-01 2.337641833170758104e-02 0.000000000000000000e+00 1.502540740292236110e-01 3.146228852186633840e-01 5.464743376989935134e-03
1.616224989227386943e-01 7.944879923837834257e-01 6.003974845964962226e-01 1.516193051896715105e-01 4.864214999993348720e-01 7.944879923837834257e-01 1.180817630197010110e-01
6.382695651777753332e-01 6.190580295700862656e-01 1.209799644905637794e-01 1.122726128625421149e-01 6.888737696901457985e-01 6.190580295700862656e-01 2.030839053495697016e-02
7.198303949315483508e-02 7.043299242447852437e-01 1.483942557044294064e-01 2.222802317959385321e-02 4.878186193207794674e-01 7.043299242447852437e-01 2.705829240961998144e-02
5.911503473456123370e-01 5.517283880839598531e-01 2.637753903939096811e-01 2.172389317756832361e-01 0.000000000000000000e+00 5.517283880839598531e-01 4.746579478977823452e-02
3.867400408859555938e-01 5.904752692703273409e-01 1.491487764912391156e-01 8.116212245440529438e-02 8.857954331477945198e-01 5.904752692703273409e-01 2.747258070677744898e-02
6.254150213176337125e-01 8.394536664961679273e-01 1.550937466694237224e-02 1.527034472104408375e-02 1.000000000000000000e+00 8.394536664961679273e-01 2.901020332046532445e-03
4.169720785567340368e-03 3.750140672376878204e-01 6.932579506358740873e-02 1.861476518494797807e-03 1.285763396488643351e-01 3.750140672376878204e-01 1.512913746579090495e-02
1.382668645043330473e-02 5.315136607449896244e-01 1.882549035204931012e-02 4.484890221138644454e-04 2.065713608429364523e-01 5.315136607449896244e-01 4.818025308847085145e-03
5.570919839902759713e-02 3.429539658680861858e-01 4.749386618703935886e-02 1.278033162419344761e-02 0.000000000000000000e+00 3.429539658680861858e-01 1.863051859451653886e-02
4.703194893935443988e-01 4.828131744585498208e-01 1.578047417601840530e-01 1.282563184994978678e-01 6.905187610712172352e-01 4.828131744585498208e-01 3.505729428788052771e-02
5.963401685676302660e-02 3.921934465447889373e-01 1.192543265881353814e-02 4.370006259327471887e-03 0.000000000000000000e+00 3.921934465447889373e-01 3.418947540093086879e-03
1.000000000000000000e+00 6.408745449593352683e-01 0.000000000000000000e+00 3.004996207901500065e-03 2.092243104630315820e-01 6.408745449593352683e-01 0.000000000000000000e+00
1.006042599926118136e-01 2.201588208343152331e-01 1.985823829930379904e-03 3.257946277020177151e-05 4.188722007338799846e-01 2.201588208343152331e-01 1.886639178711957627e-03
1.368358852707333290e-02 2.593569182418584140e-01 3.410640259750602477e-01 2.745363412033582570e-02 0.000000000000000000e+00 2.593569182418584140e-01 9.903571504663305491e-02
1.128929157227238772e-01 6.282531064567041801e-01 8.993342036234575759e-03 1.809503968155931793e-03 4.730037162015341412e-01 6.282531064567041801e-01 1.924709305913342543e-03
2.724856710263649506e-01 4.465970191915435428e-01 3.263395686850774358e-02 1.267128581827474745e-02 7.376426239621005632e-01 4.465970191915435428e-01 5.931464838103165868e-03
6.734926780924990197e-01 6.144653392389098912e-01 1.871379081555288662e-02 1.754282224699401857e-02 0.000000000000000000e+00 6.144653392389098912e-01 2.840698667014301005e-03
5.335457031615866222e-03 2.548081403800070421e-01 2.208438493213739084e-01 1.029095013118457858e-01 9.219675413682144882e-02 2.548081403800070421e-01 5.448559004276440909e-01
3.864334458098452919e-03 1.663404089876463210e-01 3.843595392448059256e-01 1.414165718245643522e-01 2.252495354764905700e-01 1.663404089876463210e-01 1.000000000000000000e+00
1.754603069275274541e-01 5.141347350633093116e-01 9.312734683172500805e-03 2.478894203933611467e-03 0.000000000000000000e+00 5.141347350633093116e-01 1.692022882385028600e-03
6.387484673520332779e-01 5.833352934892472863e-01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.833352934892472863e-01 1.861602580564323539e-01
