1.033109789775754064e-03 5.362296482360127126e-01 4.699627449583456545e-02 1.014548420221583107e-03 8.408299989215413731e-03 5.362296482360127126e-01 1.183834990120901341e-02
4.743136526645266166e-02 2.289209928350541268e-01 5.734866377112377567e-01 7.308201859781063292e-02 2.310241025574731322e-01 2.289209928350541268e-01 2.040073926915502989e-01
4.066526690862197202e-01 5.092253880936857824e-01 6.555453678818970453e-02 3.577948214824708262e-02 0.000000000000000000e+00 5.092253880936857824e-01 1.331663665077846559e-02
5.331322027140224414e-03 3.396804220532058105e-01 1.811722783196997519e-02 0.000000000000000000e+00 6.272785222549462358e-02 3.396804220532058105e-01 4.749157620617729461e-03
6.807967340358507535e-02 7.825915263351372886e-01 5.538797402958222094e-01 4.624873269012052396e-02 2.439376919531014987e-01 7.825915263351372886e-01 1.241794568204288435e-01
5.026010429548044556e-01 6.096412666080877063e-01 1.139819585196812923e-01 6.919506281481140053e-02 7.018694269138325836e-01 6.096412666080877063e-01 2.143527227746860539e-02
4.692863626924118070e-02 6.892860677632793864e-01 1.242161916677046729e-01 8.577286587603099796e-03 2.997479529848098845e-01 6.892860677632793864e-01 2.803303823214843560e-02
5.129369397442440359e-01 5.429565664401656555e-01 2.690621760342903346e-01 1.888388969156112596e-01 0.000000000000000000e+00 5.429565664401656555e-01 5.688700681334871861e-02
3.465867489833967530e-01 5.679540462042731441e-01 1.274714035750192931e-01 6.414073052973803812e-02 7.259309814310958009e-01 5.679540462042731441e-01 2.841869613107853021e-02
5.464428148226123660e-01 8.300599614345458566e-01 1.637563598319107319e-02 1.239856451678969865e-02 1.000000000000000000e+00 8.300599614345458566e-01 3.296650967385391338e-03
0.000000000000000000e+00 3.736525674780294959e-01 5.737368381352550561e-02 1.803832958182669335e-04 0.000000000000000000e+00 3.736525674780294959e-01 1.372918475724082404e-02
2.161625452290919305e-02 5.189840310796282052e-01 1.582105452841193680e-02 3.275559181104178682e-04 0.000000000000000000e+00 5.189840310796282052e-01 4.495286076448917756e-03
1.200144623413738343e-01 3.499169662623314858e-01 3.921000002761698688e-02 2.628391078995515745e-03 1.513211135430866106e-01 3.499169662623314858e-01 1.697807736810627577e-02
4.581187995417704273e-01 4.706048330495443688e-01 1.599147900571375180e-01 1.158517957739428200e-01 6.547831296381048105e-01 4.706048330495443688e-01 3.925455252492818931e-02
4.867177444946808873e-02 3.907040340009433899e-01 1.073050832921830164e-02 1.489868323538713494e-03 6.910380942296174833e-01 3.907040340009433899e-01 3.525814390175055837e-03
1.000000000000000000e+00 6.159217285498185257e-01 0.000000000000000000e+00 1.769386309280334378e-03 1.396920395211384558e-01 6.159217285498185257e-01 0.000000000000000000e+00
8.563940459750073175e-02 2.529344074216562377e-01 2.156434064203654154e-03 5.917995062385275824e-05 1.867712551121186726e-01 2.529344074216562377e-01 1.616922372529174846e-03
6.231992561720274895e-03 2.534785304379471027e-01 2.934925181707095931e-01 8.341544179819707083e-03 0.000000000000000000e+00 2.534785304379471027e-01 8.885736607616634419e-02
8.846283092263053371e-02 6.100742012951554383e-01 7.805214722693978868e-03 8.049581051600273197e-04 4.761637122703610836e-01 6.100742012951554383e-01 1.874236578836603476e-03
2.536757685988935695e-01 4.167482039312768172e-01 3.544951209803184206e-02 1.188796307229997816e-02 6.236526480375778059e-01 4.167482039312768172e-01 6.915456064926414452e-03
4.805896821603439228e-01 6.177145523411246009e-01 1.370788257131355312e-02 8.081023411978405929e-03 0.000000000000000000e+00 6.177145523411246009e-01 2.586174255399624304e-03
5.891851721475754172e-03 2.785673655817128558e-01 1.824896557344395653e-01 3.991881152231531449e-02 6.194602795873230261e-02 2.785673655817128558e-01 4.857421537349393970e-01
4.721896187335865303e-03 1.624967222492797458e-01 3.596942242102489362e-01 6.160080392473157168e-02 1.037470753523652145e-01 1.624967222492797458e-01 1.000000000000000000e+00
1.472409927155191867e-01 4.946410373638472358e-01 8.864896639452593888e-03 8.609563381057784700e-04 4.734328127928903451e-01 4.946410373638472358e-01 1.996862609426030329e-03
8.454907988816279252e-01 5.686565980264483011e-01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.686565980264483011e-01 1.991259480913849522e-01
