0.0052,0.5480,0.0511,0.0023,0.0266,0.5480,0.0125
0.0341,0.2307,0.6217,0.0991,0.2382,0.2307,0.2071
0.3901,0.5062,0.0680,0.0528,0.0000,0.5062,0.0131
0.0051,0.3321,0.0196,0.0000,0.0645,0.3321,0.0050
0.0459,0.7933,0.5842,0.0679,0.2835,0.7933,0.1223
0.4206,0.6160,0.1160,0.0895,0.0000,0.6160,0.0209
0.0302,0.6949,0.1266,0.0107,0.3348,0.6949,0.0278
0.4583,0.5463,0.2703,0.2179,0.0000,0.5463,0.0540
0.3427,0.5744,0.1394,0.0880,0.7325,0.5744,0.0284
0.5078,0.8347,0.0160,0.0152,1.0000,0.8347,0.0031
0.0000,0.3747,0.0606,0.0003,0.0640,0.3747,0.0141
0.0120,0.5223,0.0166,0.0002,0.0000,0.5223,0.0046
0.0106,0.3469,0.0416,0.0033,0.1762,0.3469,0.0174
0.4252,0.4746,0.1596,0.1421,0.7029,0.4746,0.0379
0.0603,0.3907,0.0114,0.0031,0.0000,0.3907,0.0035
1.0000,0.6208,0.0000,0.0024,0.0000,0.6208,0.0000
0.0732,0.2438,0.0022,0.0000,0.2329,0.2438,0.0017
0.0065,0.2531,0.3092,0.0130,0.1144,0.2531,0.0911
0.0594,0.6232,0.0083,0.0008,0.4591,0.6232,0.0019
0.2380,0.4265,0.0348,0.0146,0.6046,0.4265,0.0066
0.3463,0.6158,0.0139,0.0093,0.0000,0.6158,0.0025
0.0055,0.2754,0.1704,0.0625,0.0676,0.2754,0.4995
0.0031,0.1639,0.3646,0.0801,0.1033,0.1639,1.0000
0.0527,0.5009,0.0086,0.0008,0.4945,0.5009,0.0019
0.5746,0.5758,1.0000,1.0000,0.8795,0.5758,0.1943
