1.521408496788480454e-02 5.683581755114542888e-01 5.938323834014303665e-02 4.956704945682481253e-03 2.344701616947976811e-02 5.683581755114542888e-01 1.394707295467573910e-02
5.692001563337906883e-02 2.337274439156487582e-01 7.147792679440335695e-01 1.536255446652601553e-01 2.682073710606789341e-01 2.337274439156487582e-01 2.163133601972716258e-01
5.791362808988564925e-01 5.043876361288942567e-01 7.282298092680347668e-02 7.595860133883985954e-02 0.000000000000000000e+00 5.043876361288942567e-01 1.313860787530614534e-02
0.000000000000000000e+00 3.194616305053958882e-01 2.212985753214351953e-02 0.000000000000000000e+00 1.474097699724828403e-01 3.194616305053958882e-01 5.305728754288901311e-03
1.196780815848443452e-01 7.948978296507275276e-01 5.979422017919121535e-01 1.467909337456318741e-01 0.000000000000000000e+00 7.948978296507275276e-01 1.191529971555503331e-01
5.729558919460878696e-01 6.194726529640249835e-01 1.195904700620242789e-01 1.073117114901619290e-01 6.597891511297355738e-01 6.194726529640249835e-01 2.044694060232490201e-02
5.902804812262947565e-02 7.020938512427777889e-01 1.405374323759353838e-01 1.849000235158622732e-02 4.217682550779585093e-01 7.020938512427777889e-01 2.729422500689735950e-02
6.036531361173801402e-01 5.506413671268656218e-01 2.659681898011573842e-01 2.260503948117233708e-01 0.000000000000000000e+00 5.506413671268656218e-01 4.960670987225335171e-02
4.610618188469546297e-01 5.875812625589661442e-01 1.492716092296234309e-01 9.418845759350850944e-02 8.123352692286942567e-01 5.875812625589661442e-01 2.812081939975151143e-02
6.735259829862082492e-01 8.386048718235060706e-01 1.557733798145666780e-02 1.599496890043833330e-02 1.000000000000000000e+00 8.386048718235060706e-01 2.964317022224594728e-03
5.915206292418090503e-04 3.735318079281261250e-01 6.665828521456772238e-02 1.512553360172067332e-03 0.000000000000000000e+00 3.735318079281261250e-01 1.481588769312139689e-02
1.250781696352592023e-02 5.288537143454999923e-01 1.895366456872826441e-02 4.134342162599242607e-04 2.087802798334059684e-01 5.288537143454999923e-01 4.767491221895792976e-03
4.123831916589322522e-02 3.443386220591045932e-01 4.400753203642410183e-02 8.608783521436938826e-03 0.000000000000000000e+00 3.443386220591045932e-01 1.784488450976630391e-02
5.299305542626435717e-01 4.808051541836983467e-01 1.549902801164417532e-01 1.417971291654894217e-01 7.038613479907878112e-01 4.808051541836983467e-01 3.587314115649017920e-02
1.191000205510906879e-01 3.915528231000162118e-01 1.193110670764016210e-02 4.354267918550690578e-03 0.000000000000000000e+00 3.915528231000162118e-01 3.473577928586965829e-03
1.000000000000000000e+00 6.369166817827764948e-01 0.000000000000000000e+00 3.111873670921180834e-03 1.954589382649475071e-01 6.369166817827764948e-01 0.000000000000000000e+00
9.740962665662618314e-02 2.264886648938969071e-01 2.077214261330157571e-03 3.125809350812962944e-05 3.605379269974012812e-01 2.264886648938969071e-01 1.823397775118838944e-03
1.085603821054259566e-02 2.570079297749740532e-01 3.399143541559507820e-01 2.348874600602606638e-02 1.024315050886772799e-01 2.570079297749740532e-01 9.643996988769923395e-02
1.045155484479740327e-01 6.282928949119926942e-01 8.614753273203108741e-03 1.328540457217699047e-03 4.735420758798754570e-01 6.282928949119926942e-01 1.914035797025019246e-03
3.120146861069648114e-01 4.404991085440779219e-01 3.355670017921569270e-02 1.524075890637779235e-02 7.020180854792492653e-01 4.404991085440779219e-01 6.144316169308790439e-03
5.337427526937660316e-01 6.169169822142143156e-01 1.762237277047509418e-02 1.536944181509891823e-02 0.000000000000000000e+00 6.169169822142143156e-01 2.789365881490480249e-03
3.031400467378638462e-03 2.720862940622718051e-01 2.119609759896258772e-01 9.532110746954455816e-02 8.429475552988231757e-02 2.720862940622718051e-01 5.300835176411026195e-01
2.455629047620511455e-04 1.657095108833436248e-01 3.819379528776251087e-01 1.369087804960209265e-01 1.688956736849088480e-01 1.657095108833436248e-01 1.000000000000000000e+00
1.313527906790324107e-01 5.105507414596547333e-01 9.173285132461621305e-03 2.052328027649581374e-03 5.482765451096596188e-01 5.105507414596547333e-01 1.741039138018036884e-03
6.807324470845591557e-01 5.820162654056115770e-01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.820162654056115770e-01 1.885020044736096800e-01
