0.000000000000000000e+00 5.180555704478005952e-01 4.264900977330497722e-02 4.471703517904549916e-04 6.943307729832096792e-03 5.180555704478005952e-01 1.115562102155846606e-02
4.122287923928900921e-02 2.234993832363035282e-01 5.446409550538993116e-01 7.086413339625315111e-02 2.087900667466379423e-01 2.234993832363035282e-01 2.017893011387996982e-01
4.687026718808338099e-01 5.139199771132769712e-01 6.410800171307808049e-02 4.381158060124109438e-02 0.000000000000000000e+00 5.139199771132769712e-01 1.365894868305275386e-02
5.533596246907107391e-04 3.561359227674980032e-01 1.664000149004902368e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.561359227674980032e-01 4.515741220725168377e-03
1.135524987446977219e-01 7.703541904132109597e-01 5.100264986621386720e-01 9.505752982563243914e-02 0.000000000000000000e+00 7.703541904132109597e-01 1.265038363343287675e-01
4.430796922762641477e-01 6.068902837007844608e-01 1.096055133895893902e-01 6.970413596707729365e-02 7.515460163786983339e-01 6.068902837007844608e-01 2.220717176410129390e-02
5.350985056816163349e-02 6.850146744565801527e-01 1.212069208584981017e-01 1.059434673325476521e-02 2.989941955444209154e-01 6.850146744565801527e-01 2.833898301286695912e-02
5.662562595472105942e-01 5.410986888920332749e-01 2.784677105061236779e-01 2.468482153060833073e-01 0.000000000000000000e+00 5.410986888920332749e-01 6.096790879443791250e-02
3.177440003844496097e-01 5.537537061532314953e-01 1.211593931901960158e-01 6.807230323726140564e-02 6.673230823765071706e-01 5.537537061532314953e-01 2.972771363138623432e-02
5.053160152081721535e-01 8.228952376442620897e-01 1.655326718816459847e-02 1.452302514993277990e-02 1.000000000000000000e+00 8.228952376442620897e-01 3.532174863943088414e-03
1.727582814422663282e-03 3.776713510668383567e-01 5.427279892647257631e-02 5.547101388692590078e-04 0.000000000000000000e+00 3.776713510668383567e-01 1.339464720812561828e-02
1.536244707313865615e-02 5.178308855140242306e-01 1.507137742082938214e-02 4.316876554053293352e-04 1.614096795623328751e-01 5.178308855140242306e-01 4.329100866611193185e-03
1.048921514262018129e-01 3.571788784754793000e-01 3.590465287150713947e-02 2.004589511304335440e-03 0.000000000000000000e+00 3.571788784754793000e-01 1.620106544923803626e-02
4.671958770470691635e-01 4.663343059645331801e-01 1.622349255435149573e-01 1.399055027441754584e-01 6.102190103431079926e-01 4.663343059645331801e-01 4.218925318462059953e-02
4.122287923928900921e-02 3.911546711141991595e-01 9.970407291578530992e-03 2.736610921674889618e-03 0.000000000000000000e+00 3.911546711141991595e-01 3.564499864802080694e-03
1.000000000000000000e+00 6.094789107232522207e-01 0.000000000000000000e+00 1.953007516122511793e-03 1.135937871593419302e-01 6.094789107232522207e-01 0.000000000000000000e+00
7.449723653435599835e-02 2.618029436886359917e-01 2.269701138186016719e-03 1.892387029131936270e-04 0.000000000000000000e+00 2.618029436886359917e-01 1.547319271753793421e-03
2.740439314355544963e-03 2.567035490168783629e-01 2.757114293013202544e-01 5.755723761556671807e-03 0.000000000000000000e+00 2.567035490168783629e-01 8.656779764830314916e-02
7.765374472168665165e-02 5.968418104403661051e-01 7.223572536165358791e-03 1.006625440718491573e-03 4.585918940520273268e-01 5.968418104403661051e-01 1.858125843119620962e-03
2.442638723338032281e-01 4.088040582634690501e-01 3.485181337960344128e-02 1.340905235710006076e-02 5.510593008542112869e-01 4.088040582634690501e-01 7.271927085745358808e-03
5.986226247128502154e-01 6.123133862071651334e-01 1.339115441934972221e-02 9.190934195025814504e-03 0.000000000000000000e+00 6.123133862071651334e-01 2.616201491210641463e-03
6.317539911583962449e-03 2.826892002509502344e-01 1.700792838457506895e-01 4.322904335755031052e-02 5.142155134562136076e-02 2.826892002509502344e-01 4.712485244006101026e-01
2.859245113142052427e-03 1.615157428395306571e-01 3.401702860717575883e-01 6.136286044757538471e-02 8.442955047254802059e-02 1.615157428395306571e-01 1.000000000000000000e+00
1.621377744119170961e-01 4.851552247064452872e-01 9.385360475137131606e-03 2.530895371358146944e-03 4.363022674093306463e-01 4.851552247064452872e-01 2.141021887123929334e-03
6.782213420506745249e-01 5.621247901202306441e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.070745267376902898e-01 5.621247901202306441e-01 2.057318689132925649e-01
